"","month","evap.mean","evap.med","evap.var","prcp.mean","prcp.med","prcp.var"
"1","Overall",0.00354,2.86e-05,3.3e-05,0.00452,0,0.000394
"2","Jan",0.00084,0,1.84e-06,0.00493,0,0.000391
"3","Feb",0.00105,0,2.53e-06,0.00395,0,0.000284
"4","Mar",0.00177,0,5.93e-06,0.00617,0,0.000482
"5","Apr",0.00294,0.000868,1.35e-05,0.00417,0,0.000272
"6","May",0.00495,0.00231,3.55e-05,0.00436,0,0.000283
"7","Jun",0.00722,0.00384,6.73e-05,0.00425,0,0.000347
"8","Jul",0.008,0.00407,8.17e-05,0.00424,0,0.000321
"9","Aug",0.00646,0.00233,5.75e-05,0.00417,0,0.000453
"10","Sep",0.00459,0.000376,3.56e-05,0.00609,0,0.000642
"11","Oct",0.00234,0,1.06e-05,0.00307,0,0.000284
"12","Nov",0.00132,0,4.3e-06,0.00467,0,0.000615
"13","Dec",0.000822,0,1.79e-06,0.0042,0,0.000344
