"","month","evap.mean","evap.med","evap.var","prcp.mean","prcp.med","prcp.var"
"1","Overall",0.00316,1.14e-05,2.46e-05,0.00433,0,0.000333
"2","Jan",0.000849,0,1.88e-06,0.00497,0,0.000485
"3","Feb",0.00102,0,2.45e-06,0.00386,0,0.000261
"4","Mar",0.00173,2.77e-05,5.57e-06,0.00552,0,0.000332
"5","Apr",0.00279,0.000807,1.24e-05,0.00415,0,0.000349
"6","May",0.00438,0.00203,2.66e-05,0.0047,0,0.000286
"7","Jun",0.00641,0.00338,5.15e-05,0.00535,0,0.000504
"8","Jul",0.00655,0.00319,5.32e-05,0.00486,0,0.00034
"9","Aug",0.00583,0.00189,4.63e-05,0.00367,0,0.000247
"10","Sep",0.00397,0.000218,2.59e-05,0.00508,0,0.000509
"11","Oct",0.0022,0,9.24e-06,0.00211,0,0.000131
"12","Nov",0.00129,0,4.24e-06,0.00403,0,0.00032
"13","Dec",0.000783,0,1.66e-06,0.00367,0,0.000231
