"","month","evap.mean","evap.med","evap.var","prcp.mean","prcp.med","prcp.var"
"1","Overall",0.00312,1.54e-05,2.3e-05,0.00417,0,0.000297
"2","Jan",0.000877,0,1.98e-06,0.00499,0,0.000405
"3","Feb",0.00107,0,2.61e-06,0.00408,0,0.00021
"4","Mar",0.00176,8.08e-06,5.8e-06,0.00512,0,0.000303
"5","Apr",0.00283,0.000721,1.3e-05,0.00445,0,0.000361
"6","May",0.00441,0.00191,2.67e-05,0.00442,0,0.000261
"7","Jun",0.00566,0.00277,4.02e-05,0.00501,0,0.00041
"8","Jul",0.00651,0.00293,5.18e-05,0.00487,0,0.000408
"9","Aug",0.0058,0.00182,4.59e-05,0.00362,0,0.000321
"10","Sep",0.00384,0.000146,2.35e-05,0.00414,0,0.000329
"11","Oct",0.00224,0,9.35e-06,0.002,0,0.000102
"12","Nov",0.00138,0,4.52e-06,0.0038,0,0.000284
"13","Dec",0.000928,0,2.29e-06,0.00351,0,0.000166
