"","month","evap.mean","evap.med","evap.var","prcp.mean","prcp.med","prcp.var"
"1","Overall",0.0035,3.4e-05,3.26e-05,0.00461,0,0.00041
"2","Jan",0.000799,0,1.66e-06,0.00505,0,0.000398
"3","Feb",0.00103,0,2.42e-06,0.00401,0,0.000287
"4","Mar",0.00171,0,5.69e-06,0.00658,0,0.000546
"5","Apr",0.00286,0.000871,1.26e-05,0.00426,0,0.000285
"6","May",0.00493,0.00233,3.53e-05,0.00443,0,0.000262
"7","Jun",0.00711,0.00391,6.48e-05,0.00347,0,0.000212
"8","Jul",0.00811,0.00416,8.43e-05,0.00491,0,0.000466
"9","Aug",0.00633,0.00234,5.49e-05,0.00412,0,0.000455
"10","Sep",0.0046,0.000442,3.55e-05,0.00606,0,0.000791
"11","Oct",0.00232,0,1.04e-05,0.00374,0,0.00036
"12","Nov",0.00128,0,4e-06,0.00436,0,0.000434
"13","Dec",0.000807,0,1.72e-06,0.00425,0,0.000402
