"","month","evap.mean","evap.med","evap.var","prcp.mean","prcp.med","prcp.var"
"1","Overall",0.00301,1.25e-05,2.27e-05,0.00404,0,0.000235
"2","Jan",0.000754,0,1.52e-06,0.00408,0,0.000197
"3","Feb",0.000919,0,2e-06,0.00422,0,0.00023
"4","Mar",0.00159,2.49e-05,4.82e-06,0.00543,0,0.000261
"5","Apr",0.00266,0.000764,1.14e-05,0.00437,0,0.000261
"6","May",0.00422,0.00199,2.48e-05,0.00493,0,0.000337
"7","Jun",0.00625,0.00342,4.8e-05,0.0042,0,0.000264
"8","Jul",0.00629,0.00313,4.91e-05,0.00472,0,0.000305
"9","Aug",0.00556,0.00201,4.16e-05,0.00406,0,0.000267
"10","Sep",0.00377,0.000227,2.33e-05,0.00382,0,0.000299
"11","Oct",0.00209,0,8.37e-06,0.00184,0,7.02e-05
"12","Nov",0.00118,0,3.6e-06,0.00346,0,0.000178
"13","Dec",0.000716,0,1.39e-06,0.00332,0,0.000144
