"","month","evap.mean","evap.med","evap.var","prcp.mean","prcp.med","prcp.var"
"1","Overall",0.00333,2.33e-05,2.88e-05,0.00392,0,0.000253
"2","Jan",0.00076,0,1.5e-06,0.00401,0,0.000223
"3","Feb",0.000926,0,1.95e-06,0.00343,0,0.000194
"4","Mar",0.00168,1.02e-06,5.34e-06,0.00543,0,0.000316
"5","Apr",0.00281,0.000838,1.24e-05,0.00436,0,0.000262
"6","May",0.00475,0.0023,3.19e-05,0.00387,0,0.000183
"7","Jun",0.00689,0.00378,5.86e-05,0.0041,0,0.00026
"8","Jul",0.00732,0.00373,6.76e-05,0.00397,0,0.00026
"9","Aug",0.0062,0.00227,5.22e-05,0.00364,0,0.00027
"10","Sep",0.00428,3e-04,3.06e-05,0.00468,0,0.000403
"11","Oct",0.00223,0,9.54e-06,0.00212,0,0.000123
"12","Nov",0.00122,0,3.8e-06,0.00404,0,0.000333
"13","Dec",0.000755,0,1.53e-06,0.00337,0,0.000205
