"","month","evap.mean","evap.med","evap.var","prcp.mean","prcp.med","prcp.var"
"1","Overall",0.00359,1.53e-05,3.25e-05,0.00476,0,0.000459
"2","Jan",0.000954,0,2.34e-06,0.00538,0,0.000518
"3","Feb",0.00114,0,2.95e-06,0.00445,0,0.000398
"4","Mar",0.00194,1.82e-05,6.92e-06,0.00581,0,0.000467
"5","Apr",0.00311,0.000896,1.52e-05,0.00424,0,0.000396
"6","May",0.00492,0.00231,3.38e-05,0.00486,0,0.000435
"7","Jun",0.00741,0.00391,6.94e-05,0.00513,0,0.000493
"8","Jul",0.00756,0.00361,7.33e-05,0.00574,0,0.000555
"9","Aug",0.00658,0.00214,6.01e-05,0.00379,0,0.000363
"10","Sep",0.00454,0.000267,3.41e-05,0.00622,0,0.000814
"11","Oct",0.00245,0,1.14e-05,0.00278,0,0.000229
"12","Nov",0.00145,0,5.22e-06,0.00469,0,0.000524
"13","Dec",0.000859,0,1.95e-06,0.00406,0,0.000317
