"","month","evap.mean","evap.med","evap.var","prcp.mean","prcp.med","prcp.var"
"1","Overall",0.00352,2.74e-05,3.02e-05,0.00444,0,0.00057
"2","Jan",0.00098,0,2.21e-06,0.005,0,0.00067
"3","Feb",0.00116,0,2.8e-06,0.00462,0,0.000756
"4","Mar",0.00174,0,5.26e-06,0.00633,0,0.000807
"5","Apr",0.00276,0.000857,1.11e-05,0.00386,0,0.00046
"6","May",0.00444,0.00212,2.72e-05,0.00409,0,0.000344
"7","Jun",0.00671,0.00367,5.57e-05,0.00406,0,0.000426
"8","Jul",0.00777,0.00401,7.62e-05,0.00537,0,0.000565
"9","Aug",0.00634,0.00228,5.47e-05,0.00388,0,0.000621
"10","Sep",0.00489,0.00049,3.84e-05,0.00479,0,0.000633
"11","Oct",0.00267,0,1.3e-05,0.00363,0,0.000639
"12","Nov",0.0016,0,5.8e-06,0.00334,0,0.000339
"13","Dec",0.000986,0,2.35e-06,0.00431,0,0.000571
