"","month","evap.mean","evap.med","evap.var","prcp.mean","prcp.med","prcp.var"
"1","Overall",0.00377,2.56e-05,3.51e-05,0.00482,0,0.000605
"2","Jan",0.00105,0,2.69e-06,0.00543,0,0.00055
"3","Feb",0.00128,0,3.57e-06,0.00444,0,0.000475
"4","Mar",0.00198,0,7e-06,0.00627,0,0.000739
"5","Apr",0.00318,0.000941,1.53e-05,0.00438,0,0.000513
"6","May",0.00497,0.00219,3.54e-05,0.0046,0,0.000457
"7","Jun",0.00745,0.00393,7.1e-05,0.00409,0,0.000386
"8","Jul",0.00826,0.00398,8.79e-05,0.00687,0,0.00133
"9","Aug",0.00653,0.00219,5.94e-05,0.00433,0,0.000486
"10","Sep",0.005,0.000452,4.04e-05,0.00559,0,0.000638
"11","Oct",0.00271,0,1.36e-05,0.00415,0,0.000897
"12","Nov",0.00164,0,6.34e-06,0.00349,0,0.000338
"13","Dec",0.001,0,2.55e-06,0.00413,0,0.000412
