"","month","evap.mean","evap.med","evap.var","prcp.mean","prcp.med","prcp.var"
"1","Overall",0.00324,2.84e-05,2.76e-05,0.00444,0,0.000322
"2","Jan",0.000731,0,1.41e-06,0.00473,0,0.000318
"3","Feb",9e-04,0,1.87e-06,0.00367,0,0.000188
"4","Mar",0.00159,0,4.87e-06,0.00577,0,0.000381
"5","Apr",0.0027,0.00084,1.14e-05,0.00486,0,0.000336
"6","May",0.00469,0.00224,3.16e-05,0.00452,0,0.00031
"7","Jun",0.00672,0.00375,5.59e-05,0.00449,0,0.000318
"8","Jul",0.00723,0.00372,6.6e-05,0.00456,0,0.000399
"9","Aug",0.00596,0.0022,4.83e-05,0.004,0,0.000284
"10","Sep",0.00418,0.000326,2.94e-05,0.00545,0,0.000446
"11","Oct",0.00215,0,8.96e-06,0.00282,0,0.000213
"12","Nov",0.00117,0,3.51e-06,0.0048,0,0.000429
"13","Dec",0.000735,0,1.45e-06,0.00357,0,0.00023
