"","month","evap.mean","evap.med","evap.var","prcp.mean","prcp.med","prcp.var"
"1","Overall",0.00365,3.33e-05,3.1e-05,0.00453,0,0.000485
"2","Jan",0.00112,0,2.86e-06,0.00524,0,0.000524
"3","Feb",0.00133,0,3.55e-06,0.00437,0,0.000439
"4","Mar",0.00188,0,6.13e-06,0.00612,0,0.000635
"5","Apr",0.00288,0.000887,1.19e-05,0.00411,0,0.000401
"6","May",0.00447,0.00203,2.74e-05,0.00402,0,0.000299
"7","Jun",0.00669,0.00365,5.52e-05,0.00361,0,0.000315
"8","Jul",0.00785,0.00408,7.77e-05,0.00579,0,0.000663
"9","Aug",0.00639,0.00224,5.54e-05,0.00404,0,0.000354
"10","Sep",0.00515,0.000562,4.19e-05,0.00494,0,0.000514
"11","Oct",0.00291,0,1.53e-05,0.00425,0,0.000867
"12","Nov",0.0018,0,7.19e-06,0.00355,0,0.000311
"13","Dec",0.00113,0,3.03e-06,0.00427,0,0.000469
