"","month","evap.mean","evap.med","evap.var","prcp.mean","prcp.med","prcp.var"
"1","Overall",0.00376,1.28e-05,3.55e-05,0.00454,0,0.000434
"2","Jan",0.00103,0,2.7e-06,0.00511,0,0.000481
"3","Feb",0.00121,0,3.29e-06,0.00461,0,0.000399
"4","Mar",0.00206,1.1e-05,7.76e-06,0.00593,0,0.00048
"5","Apr",0.00328,0.000958,1.68e-05,0.00436,0,0.000431
"6","May",0.00506,0.00234,3.57e-05,0.00448,0,0.000321
"7","Jun",0.00773,0.004,7.65e-05,0.00409,0,0.000289
"8","Jul",0.00797,0.00373,8.12e-05,0.00546,0,0.000581
"9","Aug",0.00682,0.00221,6.54e-05,0.00364,0,0.000386
"10","Sep",0.00478,0.000297,3.76e-05,0.00561,0,0.000741
"11","Oct",0.00258,0,1.26e-05,0.00304,0,0.000291
"12","Nov",0.00154,0,5.88e-06,0.00403,0,0.000442
"13","Dec",0.000908,0,2.18e-06,0.0041,0,0.000359
