"","month","evap.mean","evap.med","evap.var","prcp.mean","prcp.med","prcp.var"
"1","Overall",0.00371,2.57e-05,3.53e-05,0.0045,0,0.000446
"2","Jan",0.00096,0,2.35e-06,0.00481,0,4e-04
"3","Feb",0.00117,0,3.12e-06,0.00469,0,0.000456
"4","Mar",0.00196,0,7.04e-06,0.00622,0,0.000615
"5","Apr",0.0032,0.000908,1.61e-05,0.00433,0,0.000449
"6","May",0.00507,0.00235,3.67e-05,0.00406,0,0.000302
"7","Jun",0.00757,0.00411,7.25e-05,0.00449,0,0.000551
"8","Jul",0.00818,0.00391,8.68e-05,0.0055,0,0.000632
"9","Aug",0.00665,0.00227,6.15e-05,0.00364,0,0.000376
"10","Sep",0.00476,0.000357,3.8e-05,0.00522,0,0.000505
"11","Oct",0.00251,0,1.19e-05,0.00324,0,0.000321
"12","Nov",0.00148,0,5.32e-06,0.0037,0,0.000388
"13","Dec",0.000892,0,2.09e-06,0.0041,0,0.000352
