"","month","evap.mean","evap.med","evap.var","prcp.mean","prcp.med","prcp.var"
"1","Overall",0.00298,1.35e-05,2.2e-05,0.00477,0,0.000283
"2","Jan",0.000764,0,1.59e-06,0.00479,0,0.000216
"3","Feb",0.000915,0,2e-06,0.00534,0,0.000337
"4","Mar",0.00159,1.44e-05,4.9e-06,0.00585,0,0.000274
"5","Apr",0.00269,0.000738,1.19e-05,0.00542,0,0.000298
"6","May",0.00419,0.00197,2.44e-05,0.00566,0,4e-04
"7","Jun",0.00624,0.00327,4.78e-05,0.00489,0,0.00032
"8","Jul",0.00609,0.00291,4.56e-05,0.00555,0,0.000473
"9","Aug",0.00546,0.00185,4.01e-05,0.00464,0,0.000339
"10","Sep",0.00369,0.000207,2.2e-05,0.00404,0,0.000233
"11","Oct",0.00209,0,8.47e-06,0.00268,0,0.000108
"12","Nov",0.00116,0,3.5e-06,0.00424,0,0.000199
"13","Dec",0.000718,0,1.4e-06,0.00416,0,0.000189
