"","month","evap.mean","evap.med","evap.var","prcp.mean","prcp.med","prcp.var"
"1","Overall",0.0036,2.85e-05,3.39e-05,0.00438,0,0.000428
"2","Jan",0.000868,0,1.93e-06,0.00494,0,0.000423
"3","Feb",0.00109,0,2.7e-06,0.00413,0,0.000386
"4","Mar",0.00181,0,6.09e-06,0.00603,0,0.000477
"5","Apr",0.00299,0.000879,1.39e-05,0.00392,0,0.000279
"6","May",0.00496,0.0023,3.57e-05,0.00411,0,0.000294
"7","Jun",0.00727,0.0039,6.84e-05,0.0037,0,0.000319
"8","Jul",0.00818,0.00417,8.53e-05,0.0043,0,0.000398
"9","Aug",0.00656,0.00235,5.93e-05,0.00391,0,0.000473
"10","Sep",0.0047,0.000401,3.7e-05,0.00593,0,0.00068
"11","Oct",0.00239,0,1.1e-05,0.00331,0,0.000344
"12","Nov",0.00137,0,4.55e-06,0.00425,0,0.000691
"13","Dec",0.000849,0,1.89e-06,0.00406,0,0.000375
