"","month","evap.mean","evap.med","evap.var","prcp.mean","prcp.med","prcp.var"
"1","Overall",0.00369,1.41e-05,3.46e-05,0.00451,0,0.000426
"2","Jan",0.000981,0,2.47e-06,0.00489,0,0.000445
"3","Feb",0.00117,0,3.05e-06,0.00441,0,0.000365
"4","Mar",0.002,1.08e-05,7.33e-06,0.00567,0,0.000462
"5","Apr",0.0032,0.000909,1.6e-05,0.00402,0,0.00038
"6","May",0.00503,0.00231,3.54e-05,0.00442,0,0.000363
"7","Jun",0.00762,0.00397,7.39e-05,0.00442,0,0.000422
"8","Jul",0.00786,0.00371,7.99e-05,0.00561,0,0.000571
"9","Aug",0.00674,0.00219,6.38e-05,0.00363,0,0.000355
"10","Sep",0.00468,0.000291,3.63e-05,0.00582,0,0.000761
"11","Oct",0.00251,0,1.2e-05,0.00303,0,0.000261
"12","Nov",0.00149,0,5.46e-06,0.00416,0,0.000434
"13","Dec",0.000878,0,2.03e-06,0.00402,0,0.000286
