"","month","evap.mean","evap.med","evap.var","prcp.mean","prcp.med","prcp.var"
"1","Overall",0.00349,3.38e-05,3.02e-05,0.00465,0,0.000479
"2","Jan",0.000911,0,2.02e-06,0.00515,0,0.000562
"3","Feb",0.00114,0,2.76e-06,0.00462,0,0.000458
"4","Mar",0.00171,0,5.41e-06,0.00647,0,0.000676
"5","Apr",0.00274,0.000825,1.11e-05,0.0041,0,0.000337
"6","May",0.00457,0.00214,2.93e-05,0.00427,0,0.000357
"7","Jun",0.00672,0.00381,5.56e-05,0.00407,0,0.000371
"8","Jul",0.008,0.00419,8e-05,0.00437,0,0.00046
"9","Aug",0.00615,0.00222,5.08e-05,0.00493,0,0.000595
"10","Sep",0.0048,0.000556,3.66e-05,0.00591,0,0.000791
"11","Oct",0.00254,0,1.21e-05,0.00356,0,0.000405
"12","Nov",0.00149,0,5.11e-06,0.00391,0,0.000363
"13","Dec",0.000935,0,2.19e-06,0.00447,0,0.000358
