"","month","evap.mean","evap.med","evap.var","prcp.mean","prcp.med","prcp.var"
"1","Overall",0.00349,1.79e-05,3.08e-05,0.00491,0,0.000539
"2","Jan",0.000902,0,2.13e-06,0.00551,0,0.000579
"3","Feb",0.00109,0,2.7e-06,0.0043,0,0.000443
"4","Mar",0.00186,7.02e-06,6.43e-06,0.0061,0,0.00054
"5","Apr",0.00302,0.000879,1.43e-05,0.0043,0,0.000386
"6","May",0.00485,0.00228,3.34e-05,0.0047,0,0.000493
"7","Jun",0.00718,0.00389,6.46e-05,0.00567,0,0.000648
"8","Jul",0.00741,0.00354,7.03e-05,0.00557,0,0.000556
"9","Aug",0.00635,0.0022,5.53e-05,0.00376,0,0.000423
"10","Sep",0.00443,0.000285,3.28e-05,0.00676,0,0.00103
"11","Oct",0.00239,0,1.1e-05,0.00286,0,0.000296
"12","Nov",0.00138,0,4.84e-06,0.00507,0,7e-04
"13","Dec",0.000833,0,1.85e-06,0.00432,0,0.000367
