"","month","evap.mean","evap.med","evap.var","prcp.mean","prcp.med","prcp.var"
"1","Overall",0.00355,3.35e-05,3.3e-05,0.00447,0,0.000418
"2","Jan",0.00084,0,1.79e-06,0.00506,0,0.000481
"3","Feb",0.00107,0,2.55e-06,0.00416,0,0.00035
"4","Mar",0.00173,0,5.7e-06,0.00667,0,0.000617
"5","Apr",0.00287,0.000865,1.24e-05,0.00405,0,3e-04
"6","May",0.00493,0.00229,3.5e-05,0.0042,0,0.000276
"7","Jun",0.00716,0.00393,6.54e-05,0.00367,0,0.000258
"8","Jul",0.0082,0.00411,8.6e-05,0.00451,0,0.000409
"9","Aug",0.00635,0.00227,5.5e-05,0.00394,0,0.000412
"10","Sep",0.00471,0.000468,3.67e-05,0.0056,0,0.000707
"11","Oct",0.0024,0,1.1e-05,0.00333,0,0.000325
"12","Nov",0.00136,0,4.42e-06,0.00403,0,0.000373
"13","Dec",0.000848,0,1.87e-06,0.00437,0,0.000492
