"","month","evap.mean","evap.med","evap.var","prcp.mean","prcp.med","prcp.var"
"1","Overall",0.00379,1.15e-05,3.6e-05,0.00464,0,0.000475
"2","Jan",0.00106,0,2.86e-06,0.00537,0,0.00055
"3","Feb",0.00123,0,3.46e-06,0.0045,0,0.000424
"4","Mar",0.00209,9.3e-06,8.02e-06,0.00616,0,0.000543
"5","Apr",0.00331,0.000947,1.71e-05,0.00482,0,0.000512
"6","May",0.00506,0.00232,3.6e-05,0.00438,0,0.000322
"7","Jun",0.00777,0.00393,7.81e-05,0.00421,0,0.000355
"8","Jul",0.008,0.00377,8.17e-05,0.00555,0,0.00063
"9","Aug",0.00684,0.00224,6.57e-05,0.00386,0,0.000424
"10","Sep",0.00485,0.000315,3.87e-05,0.00586,0,0.000791
"11","Oct",0.0026,0,1.28e-05,0.00319,0,0.000367
"12","Nov",0.00158,0,6.12e-06,0.00386,0,0.000414
"13","Dec",0.000927,0,2.27e-06,0.00394,0,0.000361
