"","month","evap.mean","evap.med","evap.var","prcp.mean","prcp.med","prcp.var"
"1","Overall",0.00347,2.23e-05,3.12e-05,0.00433,0,0.000364
"2","Jan",0.000828,0,1.8e-06,0.00459,0,0.000328
"3","Feb",0.00101,0,2.38e-06,0.00352,0,0.000256
"4","Mar",0.00177,0,5.93e-06,0.00565,0,0.000425
"5","Apr",0.00293,0.00086,1.35e-05,0.00408,0,0.000288
"6","May",0.00489,0.00231,3.45e-05,0.00421,0,0.000229
"7","Jun",0.00714,0.00389,6.41e-05,0.00483,0,0.000428
"8","Jul",0.0076,0.00371,7.4e-05,0.00431,0,0.000314
"9","Aug",0.00639,0.00228,5.59e-05,0.00392,0,0.000363
"10","Sep",0.00444,0.000304,3.33e-05,0.00612,0,0.000731
"11","Oct",0.00233,0,1.05e-05,0.0025,0,0.000233
"12","Nov",0.00131,0,4.33e-06,0.00436,0,0.000488
"13","Dec",8e-04,0,1.72e-06,0.00383,0,0.000277
