"","month","evap.mean","evap.med","evap.var","prcp.mean","prcp.med","prcp.var"
"1","Overall",0.00355,2.57e-05,3.31e-05,0.00454,0,0.000497
"2","Jan",0.000863,0,1.93e-06,0.00483,0,0.000402
"3","Feb",0.00108,0,2.65e-06,0.00421,0,0.000393
"4","Mar",0.00181,0,6.14e-06,0.00585,0,0.000472
"5","Apr",0.00299,0.000873,1.4e-05,0.00416,0,0.000367
"6","May",0.00495,0.00227,3.57e-05,0.00425,0,0.000374
"7","Jun",0.00725,0.00382,6.86e-05,0.00431,0,0.000417
"8","Jul",0.00796,0.00402,8.13e-05,0.00476,0,0.000618
"9","Aug",0.00645,0.00228,5.76e-05,0.00414,0,0.000639
"10","Sep",0.00459,0.000364,3.55e-05,0.00646,0,0.000867
"11","Oct",0.00236,0,1.07e-05,0.00305,0,0.000365
"12","Nov",0.00135,0,4.48e-06,0.00441,0,0.000653
"13","Dec",0.000832,0,1.85e-06,0.004,0,0.000385
