"","month","evap.mean","evap.med","evap.var","prcp.mean","prcp.med","prcp.var"
"1","Overall",0.00334,0,2.71e-05,0.00448,0,0.000424
"2","Jan",0.000932,0,2.24e-06,0.00543,0,0.000497
"3","Feb",0.00111,0,2.89e-06,0.00421,0,0.000274
"4","Mar",0.00187,2.73e-05,6.5e-06,0.00558,0,0.00036
"5","Apr",0.00299,0.000866,1.4e-05,0.00471,0,0.000527
"6","May",0.00468,0.00216,3.02e-05,0.00427,0,0.000293
"7","Jun",0.00631,0.00316,5.14e-05,0.00552,0,0.000654
"8","Jul",0.00699,0.00339,6.09e-05,0.00462,0,0.000504
"9","Aug",0.00619,0.00197,5.26e-05,0.00318,0,0.000289
"10","Sep",0.00422,0.000222,2.89e-05,0.00559,0,0.000772
"11","Oct",0.00236,0,1.05e-05,0.00214,0,0.000148
"12","Nov",0.00141,0,4.96e-06,0.00458,0,0.000479
"13","Dec",0.000867,0,2.02e-06,0.00395,0,0.000287
