"","month","evap.mean","evap.med","evap.var","prcp.mean","prcp.med","prcp.var"
"1","Overall",0.00384,2.45e-05,3.7e-05,0.00474,0,0.000518
"2","Jan",0.00107,0,2.88e-06,0.00537,0,0.000502
"3","Feb",0.00129,0,3.83e-06,0.00394,0,0.000312
"4","Mar",0.00207,0,7.92e-06,0.00612,0,0.000619
"5","Apr",0.00334,0.000943,1.73e-05,0.00434,0,0.000466
"6","May",0.00515,0.00225,3.85e-05,0.0045,0,0.000466
"7","Jun",0.00776,0.00407,7.74e-05,0.00427,0,0.000353
"8","Jul",0.00836,0.00405,9.01e-05,0.00646,0,0.000942
"9","Aug",0.00665,0.00215,6.2e-05,0.00463,0,0.000414
"10","Sep",0.00498,0.000399,4.1e-05,0.00613,0,0.000833
"11","Oct",0.00265,0,1.32e-05,0.00376,0,0.000472
"12","Nov",0.00162,0,6.3e-06,0.00345,0,0.000435
"13","Dec",0.000969,0,2.46e-06,0.0038,0,0.000373
