"","month","evap.mean","evap.med","evap.var","prcp.mean","prcp.med","prcp.var"
"1","Overall",0.00381,2.09e-05,3.65e-05,0.00473,0,0.000535
"2","Jan",0.00105,0,2.77e-06,0.00534,0,0.00052
"3","Feb",0.00128,0,3.7e-06,0.00419,0,0.000385
"4","Mar",0.00203,0,7.56e-06,0.00618,0,0.000713
"5","Apr",0.00329,0.000942,1.67e-05,0.00429,0,0.000469
"6","May",0.0051,0.00221,3.76e-05,0.00458,0,0.000465
"7","Jun",0.00766,0.00405,7.57e-05,0.00421,0,0.000387
"8","Jul",0.00835,0.00392,9.05e-05,0.00646,0,0.000937
"9","Aug",0.00661,0.00215,6.14e-05,0.00424,0,0.000408
"10","Sep",0.00498,0.000417,4.08e-05,0.006,0,0.000692
"11","Oct",0.00267,0,1.33e-05,0.00376,0,0.000587
"12","Nov",0.00162,0,6.24e-06,0.00342,0,0.000416
"13","Dec",0.000974,0,2.47e-06,0.00397,0,0.000413
