"","month","evap.mean","evap.med","evap.var","prcp.mean","prcp.med","prcp.var"
"1","Overall",0.00374,2.4e-05,3.56e-05,0.00453,0,0.000509
"2","Jan",0.001,0,2.52e-06,0.00493,0,0.000448
"3","Feb",0.00123,0,3.41e-06,0.00453,0,0.000484
"4","Mar",0.00198,0,7.21e-06,0.00618,0,0.000723
"5","Apr",0.00323,0.000913,1.63e-05,0.00415,0,0.000485
"6","May",0.00505,0.00228,3.66e-05,0.00424,0,0.000382
"7","Jun",0.00757,0.00402,7.35e-05,0.00464,0,0.000636
"8","Jul",0.00827,0.00404,8.84e-05,0.00571,0,0.000633
"9","Aug",0.00657,0.00221,6.02e-05,0.00373,0,0.000445
"10","Sep",0.00485,0.000397,3.92e-05,0.00537,0,0.000531
"11","Oct",0.00257,0,1.24e-05,0.00338,0,0.000435
"12","Nov",0.00154,0,5.71e-06,0.00336,0,0.00046
"13","Dec",0.000929,0,2.26e-06,0.00411,0,0.000434
