"","month","evap.mean","evap.med","evap.var","prcp.mean","prcp.med","prcp.var"
"1","Overall",0.0032,2.19e-05,2.6e-05,0.00376,0,0.000221
"2","Jan",0.000771,0,1.58e-06,0.00388,0,0.000176
"3","Feb",0.000945,0,2.08e-06,0.00383,0,0.000206
"4","Mar",0.00166,2.16e-05,5.29e-06,0.00509,0,0.000231
"5","Apr",0.0028,0.000818,1.26e-05,0.00438,0,0.000288
"6","May",0.00454,0.0022,2.87e-05,0.00428,0,0.000247
"7","Jun",0.00664,0.00363,5.42e-05,0.00379,0,0.000241
"8","Jul",0.00679,0.00348,5.77e-05,0.00423,0,0.000273
"9","Aug",0.00593,0.00218,4.74e-05,0.0038,0,0.000294
"10","Sep",0.00405,0.000254,2.68e-05,0.00365,0,0.00031
"11","Oct",0.00221,0,9.36e-06,0.00175,0,6.99e-05
"12","Nov",0.00122,0,3.88e-06,0.00341,0,0.00017
"13","Dec",0.000754,0,1.54e-06,0.00302,0,0.000145
