"","month","evap.mean","evap.med","evap.var","prcp.mean","prcp.med","prcp.var"
"1","Overall",0.00356,3.88e-05,3.02e-05,0.0045,0,0.000517
"2","Jan",0.00103,0,2.46e-06,0.00484,0,0.000506
"3","Feb",0.00125,0,3.16e-06,0.00473,0,0.000502
"4","Mar",0.00178,0,5.6e-06,0.0066,0,0.000722
"5","Apr",0.00278,0.00083,1.12e-05,0.00411,0,0.000417
"6","May",0.00444,0.00203,2.71e-05,0.0041,0,0.000351
"7","Jun",0.00663,0.00368,5.4e-05,0.00367,0,0.000361
"8","Jul",0.00787,0.00412,7.71e-05,0.00536,0,0.000747
"9","Aug",0.00627,0.00218,5.33e-05,0.00375,0,0.000466
"10","Sep",0.00503,0.000556,3.99e-05,0.00472,0,0.00048
"11","Oct",0.00277,0,1.4e-05,0.00411,0,0.000937
"12","Nov",0.00167,0,6.25e-06,0.0035,0,0.000278
"13","Dec",0.00105,0,2.64e-06,0.00442,0,0.000405
