"","month","evap.mean","evap.med","evap.var","prcp.mean","prcp.med","prcp.var"
"1","Overall",0.00377,1.62e-05,3.53e-05,0.00663,0,0.000977
"2","Jan",0.00106,0,2.82e-06,0.00763,0,0.00118
"3","Feb",0.00127,0,3.57e-06,0.00596,0,0.000792
"4","Mar",0.00207,1.94e-05,7.77e-06,0.0081,0,0.00103
"5","Apr",0.00328,0.000949,1.68e-05,0.00559,0,0.000725
"6","May",0.00514,0.00241,3.68e-05,0.00588,0,0.000678
"7","Jun",0.00766,0.00404,7.4e-05,0.00767,0,0.00121
"8","Jul",0.00792,0.00379,8.03e-05,0.00849,0,0.00134
"9","Aug",0.00688,0.00225,6.57e-05,0.00528,0,0.000725
"10","Sep",0.00476,0.000282,3.74e-05,0.00871,0,0.00171
"11","Oct",0.00257,0,1.25e-05,0.00415,0,0.000567
"12","Nov",0.00153,0,5.79e-06,0.00657,0,0.0011
"13","Dec",0.000953,0,2.35e-06,0.00553,0,0.000661
