"","month","evap.mean","evap.med","evap.var","prcp.mean","prcp.med","prcp.var"
"1","Overall",0.00363,3.58e-05,3.28e-05,0.0062,0,0.000872
"2","Jan",0.000954,0,2.19e-06,0.00684,0,0.000992
"3","Feb",0.00119,0,3.03e-06,0.00568,0,0.000671
"4","Mar",0.00181,0,6.06e-06,0.00883,0,0.00112
"5","Apr",0.00291,0.000891,1.25e-05,0.00528,0,0.000481
"6","May",0.00489,0.0023,3.37e-05,0.00567,0,0.000598
"7","Jun",0.00703,0.00392,6.17e-05,0.00546,0,0.000565
"8","Jul",0.00826,0.00427,8.6e-05,0.00593,0,0.000738
"9","Aug",0.0064,0.00234,5.51e-05,0.0069,0,0.00116
"10","Sep",0.00489,0.000552,3.83e-05,0.00801,0,0.00169
"11","Oct",0.00258,0,1.24e-05,0.00446,0,0.000698
"12","Nov",0.0015,0,5.16e-06,0.00515,0,0.000769
"13","Dec",0.000971,0,2.36e-06,0.00615,0,0.000946
