"","month","evap.mean","evap.med","evap.var","prcp.mean","prcp.med","prcp.var"
"1","Overall",0.0036,2.71e-05,3.32e-05,0.00556,0,0.000886
"2","Jan",0.000907,0,2.1e-06,0.00566,0,0.000773
"3","Feb",0.00111,0,2.78e-06,0.00461,0,0.000868
"4","Mar",0.00188,0,6.59e-06,0.00701,0,0.000955
"5","Apr",0.00305,0.000886,1.47e-05,0.00524,0,0.000697
"6","May",0.00508,0.00246,3.66e-05,0.00499,0,0.00052
"7","Jun",0.00729,0.00404,6.63e-05,0.00666,0,0.00114
"8","Jul",0.00783,0.00386,7.83e-05,0.00586,0,0.000999
"9","Aug",0.00666,0.00235,6.05e-05,0.005,0,8e-04
"10","Sep",0.00462,0.000302,3.58e-05,0.00745,0,0.00158
"11","Oct",0.00243,0,1.14e-05,0.00359,0,0.000604
"12","Nov",0.00136,0,4.66e-06,0.00576,0,0.00114
"13","Dec",0.000867,0,1.98e-06,0.00486,0,0.000578
