"","month","evap.mean","evap.med","evap.var","prcp.mean","prcp.med","prcp.var"
"1","Overall",0.00355,3.12e-05,3.25e-05,0.0058,0,0.000625
"2","Jan",0.000876,0,1.94e-06,0.006,0,0.000597
"3","Feb",0.00107,0,2.57e-06,0.0048,0,0.00039
"4","Mar",0.00182,0,6.18e-06,0.0071,0,0.000628
"5","Apr",0.00298,0.00091,1.37e-05,0.00606,0,0.000615
"6","May",0.00505,0.00242,3.65e-05,0.00554,0,0.000411
"7","Jun",0.00723,0.00397,6.53e-05,0.00628,0,0.000788
"8","Jul",0.00786,0.00401,7.84e-05,0.00632,0,0.000735
"9","Aug",0.00651,0.00236,5.78e-05,0.00522,0,0.000553
"10","Sep",0.00457,0.000341,3.51e-05,0.00735,0,0.000931
"11","Oct",0.00236,0,1.07e-05,0.00377,0,0.000446
"12","Nov",0.00131,0,4.29e-06,0.00604,0,0.000871
"13","Dec",0.00085,0,1.89e-06,0.00513,0,0.000534
