"","month","evap.mean","evap.med","evap.var","prcp.mean","prcp.med","prcp.var"
"1","Overall",0.00367,2.9e-05,3.22e-05,0.00613,0,0.00115
"2","Jan",0.00107,0,2.61e-06,0.00667,0,0.00125
"3","Feb",0.00128,0,3.34e-06,0.00575,0,0.00121
"4","Mar",0.00187,0,6.02e-06,0.00869,0,0.00164
"5","Apr",0.00294,0.00091,1.25e-05,0.00503,0,0.000831
"6","May",0.00464,0.00221,2.96e-05,0.00531,0,0.000621
"7","Jun",0.00692,0.00378,5.92e-05,0.00597,0,0.00101
"8","Jul",0.00804,0.00415,8.14e-05,0.00791,0,0.00133
"9","Aug",0.00653,0.00234,5.8e-05,0.00596,0,0.00156
"10","Sep",0.00505,0.000506,4.09e-05,0.00686,0,0.00139
"11","Oct",0.0028,0,1.42e-05,0.00481,0,0.00116
"12","Nov",0.00169,0,6.43e-06,0.00492,0,0.000783
"13","Dec",0.00108,0,2.77e-06,0.00556,0,0.00101
