"","month","evap.mean","evap.med","evap.var","prcp.mean","prcp.med","prcp.var"
"1","Overall",0.00385,2.18e-05,3.72e-05,0.00626,0,0.000823
"2","Jan",0.00106,0,2.8e-06,0.00691,0,0.000911
"3","Feb",0.00127,0,3.57e-06,0.0059,0,0.000682
"4","Mar",0.00209,3.05e-06,7.93e-06,0.00819,0,0.00106
"5","Apr",0.00335,0.000962,1.75e-05,0.00531,0,0.000607
"6","May",0.00523,0.00243,3.84e-05,0.00511,0,0.000443
"7","Jun",0.00781,0.00421,7.72e-05,0.00677,0,0.000948
"8","Jul",0.00827,0.0038,8.87e-05,0.00827,0,0.00122
"9","Aug",0.00694,0.00232,6.73e-05,0.00504,0,0.000669
"10","Sep",0.00487,0.000323,3.95e-05,0.00763,0,0.00119
"11","Oct",0.0026,0,1.29e-05,0.00455,0,0.000601
"12","Nov",0.00155,0,5.88e-06,0.00571,0,0.00089
"13","Dec",0.000966,0,2.4e-06,0.00569,0,0.000641
