"","month","evap.mean","evap.med","evap.var","prcp.mean","prcp.med","prcp.var"
"1","Overall",0.00392,1.66e-05,3.84e-05,0.00637,0,0.000907
"2","Jan",0.0011,0,3.07e-06,0.00699,0,0.000898
"3","Feb",0.00132,0,3.85e-06,0.00586,0,0.000628
"4","Mar",0.00215,2.91e-06,8.4e-06,0.00855,0,0.00112
"5","Apr",0.00345,0.001,1.84e-05,0.00586,0,0.000817
"6","May",0.00528,0.00244,3.91e-05,0.00558,0,0.000566
"7","Jun",0.00796,0.00418,8.14e-05,0.00588,0,0.00072
"8","Jul",0.00838,0.00389,9.01e-05,0.008,0,0.00129
"9","Aug",0.00702,0.00235,6.9e-05,0.00549,0,0.000873
"10","Sep",0.00495,0.000339,4.05e-05,0.00795,0,0.00149
"11","Oct",0.00267,0,1.34e-05,0.00479,0,0.000812
"12","Nov",0.00161,0,6.35e-06,0.00564,0,0.000878
"13","Dec",0.000997,0,2.57e-06,0.00581,0,0.000771
