"","month","evap.mean","evap.med","evap.var","prcp.mean","prcp.med","prcp.var"
"1","Overall",0.00385,3.43e-06,3.57e-05,0.00625,0,0.000825
"2","Jan",0.00111,0,3.07e-06,0.00757,0,0.000926
"3","Feb",0.00135,0,4.11e-06,0.00573,0,0.000522
"4","Mar",0.00217,3.89e-05,8.52e-06,0.00792,0,0.000932
"5","Apr",0.00339,0.000993,1.78e-05,0.00612,0,0.000858
"6","May",0.00532,0.00245,3.86e-05,0.00552,0,0.000568
"7","Jun",0.00711,0.00347,6.5e-05,0.00706,0,0.0011
"8","Jul",0.00814,0.00383,8.31e-05,0.00699,0,0.001
"9","Aug",0.00714,0.00221,7.11e-05,0.00454,0,0.000692
"10","Sep",0.00487,0.000252,3.85e-05,0.00888,0,0.00153
"11","Oct",0.00268,0,1.35e-05,0.00375,0,0.000467
"12","Nov",0.00165,0,6.64e-06,0.00553,0,0.000667
"13","Dec",0.00104,0,2.76e-06,0.0054,0,0.000615
