"","month","evap.mean","evap.med","evap.var","prcp.mean","prcp.med","prcp.var"
"1","Overall",0.00342,2.06e-05,2.91e-05,0.00627,0,0.000939
"2","Jan",0.000932,0,2.23e-06,0.00736,0,0.00123
"3","Feb",0.00113,0,2.89e-06,0.00509,0,0.000681
"4","Mar",0.00185,1.38e-05,6.3e-06,0.00739,0,0.000852
"5","Apr",0.00297,0.00087,1.39e-05,0.00569,0,0.00068
"6","May",0.00475,0.00224,3.19e-05,0.00543,0,0.000564
"7","Jun",0.00694,0.0038,5.98e-05,0.00778,0,0.00125
"8","Jul",0.00722,0.00358,6.59e-05,0.00702,0,0.00089
"9","Aug",0.00626,0.0022,5.29e-05,0.00541,0,0.000934
"10","Sep",0.00435,0.000269,3.15e-05,0.00854,0,0.00173
"11","Oct",0.00234,0,1.06e-05,0.00369,0,0.000545
"12","Nov",0.00136,0,4.69e-06,0.0064,0,0.0012
"13","Dec",0.000861,0,1.94e-06,0.0054,0,0.00071
