"","month","evap.mean","evap.med","evap.var","prcp.mean","prcp.med","prcp.var"
"1","Overall",0.00392,1.14e-05,3.78e-05,0.00638,0,0.000948
"2","Jan",0.00113,0,3.22e-06,0.00711,0,0.00102
"3","Feb",0.00135,0,4.1e-06,0.00589,0,0.000663
"4","Mar",0.00219,1.99e-05,8.73e-06,0.0085,0,0.00113
"5","Apr",0.00346,0.00101,1.85e-05,0.00616,0,0.00101
"6","May",0.00526,0.00244,3.81e-05,0.00577,0,0.000663
"7","Jun",0.00787,0.00397,7.94e-05,0.00635,0,0.000927
"8","Jul",0.00823,0.00385,8.59e-05,0.00757,0,0.00118
"9","Aug",0.00709,0.00223,7.06e-05,0.00499,0,0.000682
"10","Sep",0.00496,0.000287,4.02e-05,0.00871,0,0.00178
"11","Oct",0.00271,0,1.39e-05,0.00429,0,6e-04
"12","Nov",0.00166,0,6.72e-06,0.0057,0,0.000964
"13","Dec",0.00102,0,2.7e-06,0.00553,0,0.000744
