"","month","evap.mean","evap.med","evap.var","prcp.mean","prcp.med","prcp.var"
"1","Overall",0.00393,2.31e-05,3.87e-05,0.00626,0,0.00099
"2","Jan",0.00109,0,3e-06,0.00675,0,0.000935
"3","Feb",0.00133,0,3.97e-06,0.0055,0,0.00062
"4","Mar",0.00213,0,8.24e-06,0.00857,0,0.00141
"5","Apr",0.00345,0.000994,1.85e-05,0.00575,0,0.000998
"6","May",0.0053,0.0024,4.01e-05,0.00546,0,0.000669
"7","Jun",0.00795,0.00421,8.12e-05,0.006,0,0.0011
"8","Jul",0.00853,0.00408,9.39e-05,0.00814,0,0.00142
"9","Aug",0.00693,0.00231,6.76e-05,0.00561,0,0.00092
"10","Sep",0.00497,0.000381,4.12e-05,0.00786,0,0.00136
"11","Oct",0.00266,0,1.33e-05,0.00461,0,0.00073
"12","Nov",0.00161,0,6.27e-06,0.00525,0,0.000886
"13","Dec",0.001,0,2.62e-06,0.00551,0,0.000793
