"","month","evap.mean","evap.med","evap.var","prcp.mean","prcp.med","prcp.var"
"1","Overall",0.00397,2.21e-05,3.9e-05,0.00656,0,0.00114
"2","Jan",0.00114,0,3.19e-06,0.00706,0,0.00101
"3","Feb",0.0014,0,4.32e-06,0.00524,0,0.000652
"4","Mar",0.00215,0,8.4e-06,0.00864,0,0.00154
"5","Apr",0.00348,0.001,1.86e-05,0.00567,0,0.000867
"6","May",0.00529,0.0023,4.03e-05,0.00579,0,0.000793
"7","Jun",0.00789,0.00418,8.02e-05,0.00607,0,0.000877
"8","Jul",0.00863,0.00407,9.66e-05,0.00931,0,0.00212
"9","Aug",0.00681,0.00221,6.51e-05,0.00656,0,0.00111
"10","Sep",0.00513,0.00043,4.33e-05,0.00882,0,0.00164
"11","Oct",0.00278,0,1.44e-05,0.00514,0,0.00116
"12","Nov",0.0017,0,6.88e-06,0.00522,0,0.00106
"13","Dec",0.00107,0,2.91e-06,0.00512,0,0.000739
