"","month","evap.mean","evap.med","evap.var","prcp.mean","prcp.med","prcp.var"
"1","Overall",0.00365,3.88e-05,3.43e-05,0.0062,0,0.00081
"2","Jan",0.000913,0,2.09e-06,0.00661,0,0.000839
"3","Feb",0.00116,0,2.95e-06,0.00526,0,0.000522
"4","Mar",0.00182,0,6.26e-06,0.00873,0,0.00107
"5","Apr",0.00299,0.000922,1.34e-05,0.00537,0,0.000484
"6","May",0.00508,0.00242,3.66e-05,0.00581,0,0.000649
"7","Jun",0.00723,0.00399,6.58e-05,0.00507,0,0.000612
"8","Jul",0.00843,0.00435,9.03e-05,0.00658,0,0.00082
"9","Aug",0.00647,0.00234,5.72e-05,0.00622,0,0.00101
"10","Sep",0.00481,0.000526,3.82e-05,0.00829,0,0.00162
"11","Oct",0.00245,0,1.16e-05,0.00458,0,0.000552
"12","Nov",0.0014,0,4.65e-06,0.00523,0,0.000547
"13","Dec",0.000914,0,2.13e-06,0.00654,0,0.000948
