"","month","evap.mean","evap.med","evap.var","prcp.mean","prcp.med","prcp.var"
"1","Overall",0.0038,1.81e-07,3.49e-05,0.00637,0,0.000958
"2","Jan",0.0011,0,3.01e-06,0.00767,0,0.00102
"3","Feb",0.00133,0,4.01e-06,0.00586,0,0.000601
"4","Mar",0.00214,3.62e-05,8.35e-06,0.00784,0,0.000948
"5","Apr",0.00336,0.000971,1.75e-05,0.00616,0,0.000928
"6","May",0.00526,0.00244,3.78e-05,0.00565,0,0.000619
"7","Jun",0.00699,0.00342,6.28e-05,0.00782,0,0.00139
"8","Jul",0.00803,0.00373,8.12e-05,0.00716,0,0.00132
"9","Aug",0.00706,0.00215,6.95e-05,0.00442,0,0.000781
"10","Sep",0.00482,0.000258,3.78e-05,0.00883,0,0.00177
"11","Oct",0.00266,0,1.33e-05,0.00363,0,0.000566
"12","Nov",0.00163,0,6.45e-06,0.00589,0,0.000841
"13","Dec",0.00102,0,2.71e-06,0.0056,0,0.000694
