"","month","evap.mean","evap.med","evap.var","prcp.mean","prcp.med","prcp.var"
"1","Overall",0.00403,2.35e-05,3.95e-05,0.00678,0,0.00111
"2","Jan",0.00119,0,3.51e-06,0.00703,0,0.000928
"3","Feb",0.00146,0,4.76e-06,0.00506,0,0.000561
"4","Mar",0.00223,0,9.08e-06,0.00809,0,0.00112
"5","Apr",0.00355,0.00101,1.94e-05,0.00596,0,0.000863
"6","May",0.00535,0.00228,4.15e-05,0.00565,0,0.000672
"7","Jun",0.00801,0.00425,8.18e-05,0.00631,0,0.000825
"8","Jul",0.00862,0.00416,9.65e-05,0.0103,0,0.00252
"9","Aug",0.00683,0.0022,6.53e-05,0.00783,0,0.00119
"10","Sep",0.0052,0.000437,4.39e-05,0.00908,0,0.00192
"11","Oct",0.00284,0,1.5e-05,0.00566,0,0.00136
"12","Nov",0.00177,0,7.44e-06,0.00519,0,0.000689
"13","Dec",0.00111,0,3.16e-06,0.00511,0,0.000612
