"","month","evap.mean","evap.med","evap.var","prcp.mean","prcp.med","prcp.var"
"1","Overall",0.00373,2.74e-05,3.58e-05,0.00623,0,0.00104
"2","Jan",0.00097,0,2.39e-06,0.00664,0,0.000878
"3","Feb",0.0012,0,3.22e-06,0.00567,0,0.000809
"4","Mar",0.00194,0,6.92e-06,0.00782,0,0.000976
"5","Apr",0.00317,0.000926,1.56e-05,0.00546,0,0.000702
"6","May",0.00517,0.00237,3.87e-05,0.00568,0,0.000746
"7","Jun",0.00749,0.00396,7.3e-05,0.00642,0,0.00103
"8","Jul",0.00829,0.00419,8.81e-05,0.00697,0,0.00145
"9","Aug",0.00673,0.00238,6.28e-05,0.00585,0,0.00132
"10","Sep",0.0048,0.000379,3.88e-05,0.00834,0,0.00157
"11","Oct",0.00248,0,1.18e-05,0.00425,0,0.00076
"12","Nov",0.00143,0,4.96e-06,0.00615,0,0.00136
"13","Dec",0.000921,0,2.22e-06,0.0055,0,0.000853
