"","month","evap.mean","evap.med","evap.var","prcp.mean","prcp.med","prcp.var"
"1","Overall",0.00368,3.57e-05,3.25e-05,0.00615,0,0.00102
"2","Jan",0.00105,0,2.56e-06,0.00645,0,0.000998
"3","Feb",0.00127,0,3.34e-06,0.00615,0,0.0011
"4","Mar",0.00187,0,6.22e-06,0.00892,0,0.00145
"5","Apr",0.00295,0.000867,1.28e-05,0.00546,0,0.000728
"6","May",0.00474,0.00221,3.12e-05,0.00513,0,0.000544
"7","Jun",0.00698,0.00394,5.98e-05,0.00555,0,0.000815
"8","Jul",0.00816,0.00421,8.3e-05,0.00749,0,0.00143
"9","Aug",0.00643,0.00227,5.6e-05,0.00598,0,0.00136
"10","Sep",0.00504,0.000547,4.03e-05,0.00655,0,0.00102
"11","Oct",0.00275,0,1.38e-05,0.00531,0,0.00138
"12","Nov",0.00165,0,6.14e-06,0.00505,0,0.000654
"13","Dec",0.00106,0,2.72e-06,0.00564,0,0.000711
