"","month","evap.mean","evap.med","evap.var","prcp.mean","prcp.med","prcp.var"
"1","Overall",0.0039,2.52e-05,3.8e-05,0.00627,0,0.00107
"2","Jan",0.00109,0,2.94e-06,0.00671,0,0.000917
"3","Feb",0.00134,0,4.03e-06,0.00572,0,0.000826
"4","Mar",0.0021,0,8.03e-06,0.00863,0,0.00154
"5","Apr",0.00341,0.000968,1.81e-05,0.0054,0,0.000872
"6","May",0.00526,0.00238,3.96e-05,0.00531,0,0.000639
"7","Jun",0.00779,0.00414,7.78e-05,0.00672,0,0.00141
"8","Jul",0.00856,0.00418,9.46e-05,0.00835,0,0.00148
"9","Aug",0.00678,0.00228,6.4e-05,0.00572,0,0.00115
"10","Sep",0.00502,0.00041,4.18e-05,0.00778,0,0.00123
"11","Oct",0.00269,0,1.36e-05,0.00459,0,0.000852
"12","Nov",0.00162,0,6.32e-06,0.00495,0,0.00107
"13","Dec",0.00102,0,2.68e-06,0.00534,0,0.000791
