"","month","evap.mean","evap.med","evap.var","prcp.mean","prcp.med","prcp.var"
"1","Overall",0.00382,2.49e-05,3.72e-05,0.00624,0,0.000879
"2","Jan",0.00102,0,2.59e-06,0.00671,0,0.000899
"3","Feb",0.00126,0,3.52e-06,0.00603,0,0.00093
"4","Mar",0.00202,0,7.46e-06,0.00854,0,0.00125
"5","Apr",0.00329,0.000945,1.69e-05,0.00533,0,6e-04
"6","May",0.00523,0.00243,3.92e-05,0.00496,0,0.000429
"7","Jun",0.00769,0.00416,7.51e-05,0.00681,0,0.000936
"8","Jul",0.0084,0.00409,9.16e-05,0.00797,0,0.00113
"9","Aug",0.00688,0.00243,6.56e-05,0.00525,0,0.000719
"10","Sep",0.00488,0.000371,3.99e-05,0.00774,0,0.00121
"11","Oct",0.00257,0,1.26e-05,0.00436,0,0.000667
"12","Nov",0.0015,0,5.5e-06,0.00555,0,0.00104
"13","Dec",0.000955,0,2.37e-06,0.00563,0,0.000734
