"","month","evap.mean","evap.med","evap.var","prcp.mean","prcp.med","prcp.var"
"1","Overall",0.00362,3.83e-05,3.2e-05,0.00633,0,0.000942
"2","Jan",0.000995,0,2.32e-06,0.00693,0,0.00113
"3","Feb",0.00121,0,3.03e-06,0.0063,0,0.000888
"4","Mar",0.00181,0,5.85e-06,0.0091,0,0.00133
"5","Apr",0.00288,0.000876,1.23e-05,0.00544,0,0.000606
"6","May",0.00474,0.00221,3.15e-05,0.00514,0,0.000458
"7","Jun",0.00692,0.00388,5.92e-05,0.0061,0,0.000757
"8","Jul",0.00808,0.00412,8.2e-05,0.00731,0,0.00108
"9","Aug",0.00642,0.00227,5.59e-05,0.00696,0,0.00172
"10","Sep",0.00496,0.000507,3.94e-05,0.0069,0,0.00111
"11","Oct",0.00268,0,1.32e-05,0.00471,0,0.000698
"12","Nov",0.00158,0,5.64e-06,0.00524,0,0.00068
"13","Dec",0.00101,0,2.49e-06,0.00582,0,0.000803
