"","month","evap.mean","evap.med","evap.var","prcp.mean","prcp.med","prcp.var"
"1","Overall",0.00362,3.47e-05,3.26e-05,0.00644,0,0.00109
"2","Jan",0.000977,0,2.25e-06,0.00715,0,0.00129
"3","Feb",0.00119,0,2.94e-06,0.00635,0,0.0012
"4","Mar",0.0018,0,5.75e-06,0.00929,0,0.00143
"5","Apr",0.00291,0.000884,1.25e-05,0.00548,0,0.000655
"6","May",0.00478,0.00231,3.21e-05,0.00541,0,0.000508
"7","Jun",0.007,0.00387,6.11e-05,0.00646,0,0.000978
"8","Jul",0.00807,0.00405,8.3e-05,0.00722,0,0.00113
"9","Aug",0.00655,0.0024,5.81e-05,0.00635,0,0.00177
"10","Sep",0.00491,0.000478,3.89e-05,0.00759,0,0.00134
"11","Oct",0.00262,0,1.27e-05,0.00483,0,0.000733
"12","Nov",0.00153,0,5.38e-06,0.00548,0,0.00108
"13","Dec",0.000986,0,2.38e-06,0.00569,0,0.000914
