"","month","evap.mean","evap.med","evap.var","prcp.mean","prcp.med","prcp.var"
"1","Overall",0.00372,3.09e-05,3.57e-05,0.00618,0,0.000808
"2","Jan",0.000948,0,2.27e-06,0.00669,0,0.000813
"3","Feb",0.00118,0,3.1e-06,0.00539,0,0.000596
"4","Mar",0.0019,0,6.75e-06,0.008,0,0.00092
"5","Apr",0.00312,0.000928,1.5e-05,0.00558,0,0.000542
"6","May",0.00517,0.00243,3.86e-05,0.00598,0,0.000602
"7","Jun",0.00745,0.00397,7.15e-05,0.00612,0,0.000785
"8","Jul",0.00833,0.00423,8.84e-05,0.00604,0,0.000711
"9","Aug",0.00676,0.00244,6.27e-05,0.00575,0,0.00092
"10","Sep",0.00481,0.000392,3.88e-05,0.00797,0,0.00119
"11","Oct",0.00247,0,1.17e-05,0.00434,0,0.00061
"12","Nov",0.0014,0,4.77e-06,0.00638,0,0.00124
"13","Dec",0.000909,0,2.15e-06,0.00587,0,0.000761
