"","month","evap.mean","evap.med","evap.var","prcp.mean","prcp.med","prcp.var"
"1","Overall",0.00378,2.87e-05,3.56e-05,0.0062,0,0.00107
"2","Jan",0.00104,0,2.62e-06,0.00663,0,0.00115
"3","Feb",0.00128,0,3.52e-06,0.00588,0,0.00105
"4","Mar",0.00197,0,6.94e-06,0.00864,0,0.00148
"5","Apr",0.00318,0.00092,1.53e-05,0.00525,0,0.000691
"6","May",0.00503,0.00234,3.56e-05,0.0053,0,0.000492
"7","Jun",0.00744,0.00403,6.97e-05,0.00664,0,0.00111
"8","Jul",0.00836,0.00419,9.01e-05,0.00784,0,0.00123
"9","Aug",0.0067,0.00238,6.19e-05,0.0057,0,0.00156
"10","Sep",0.00496,0.000436,4.07e-05,0.00731,0,0.00138
"11","Oct",0.00265,0,1.31e-05,0.00463,0,0.000889
"12","Nov",0.00158,0,5.89e-06,0.00505,0,0.001
"13","Dec",0.00101,0,2.53e-06,0.00549,0,0.000833
