"","month","evap.mean","evap.med","evap.var","prcp.mean","prcp.med","prcp.var"
"1","Overall",0.0035,5.85e-06,2.98e-05,0.00556,0,0.000949
"2","Jan",0.001,0,2.55e-06,0.00646,0,0.00135
"3","Feb",0.00121,0,3.36e-06,0.00477,0,0.00121
"4","Mar",0.00195,3.43e-05,7.02e-06,0.00704,0,0.000881
"5","Apr",0.0031,0.000905,1.52e-05,0.00476,0,0.00063
"6","May",0.00479,0.00223,3.18e-05,0.00518,0,0.000606
"7","Jun",0.007,0.00371,6.13e-05,0.00754,0,0.00152
"8","Jul",0.00721,0.00349,6.48e-05,0.00601,0,0.000753
"9","Aug",0.00644,0.00207,5.65e-05,0.00487,0,0.000666
"10","Sep",0.0044,0.000232,3.19e-05,0.00738,0,0.00188
"11","Oct",0.00243,0,1.12e-05,0.00311,0,0.000461
"12","Nov",0.00145,0,5.27e-06,0.005,0,0.000847
"13","Dec",0.000915,0,2.22e-06,0.00458,0,0.000617
