"","month","evap.mean","evap.med","evap.var","prcp.mean","prcp.med","prcp.var"
"1","Overall",0.00361,2.23e-05,3.3e-05,0.00603,0,0.000891
"2","Jan",0.000939,0,2.26e-06,0.00637,0,0.000844
"3","Feb",0.00115,0,2.97e-06,0.00493,0,0.000744
"4","Mar",0.00191,2.77e-06,6.79e-06,0.00754,0,0.00088
"5","Apr",0.00309,0.000907,1.5e-05,0.00558,0,0.000689
"6","May",0.00505,0.00242,3.63e-05,0.00527,0,0.000443
"7","Jun",0.00729,0.00398,6.66e-05,0.00777,0,0.00129
"8","Jul",0.00776,0.0038,7.68e-05,0.00624,0,0.000658
"9","Aug",0.00661,0.00231,5.98e-05,0.00516,0,0.00085
"10","Sep",0.00461,0.000296,3.57e-05,0.00847,0,0.00185
"11","Oct",0.00245,0,1.16e-05,0.00372,0,0.000636
"12","Nov",0.0014,0,4.95e-06,0.00622,0,0.00123
"13","Dec",0.000887,0,2.08e-06,0.00509,0,0.000587
