"","month","evap.mean","evap.med","evap.var","prcp.mean","prcp.med","prcp.var"
"1","Overall",0.00367,3.18e-05,3.5e-05,0.00606,0,0.00086
"2","Jan",0.000932,0,2.19e-06,0.00655,0,0.000858
"3","Feb",0.00115,0,2.96e-06,0.00544,0,0.000633
"4","Mar",0.00185,0,6.4e-06,0.00828,0,0.00102
"5","Apr",0.00304,0.000912,1.42e-05,0.00536,0,0.000508
"6","May",0.00508,0.0024,3.71e-05,0.00586,0,0.00061
"7","Jun",0.00732,0.00391,6.92e-05,0.00537,0,0.000851
"8","Jul",0.00834,0.00432,8.89e-05,0.00555,0,0.000726
"9","Aug",0.00669,0.00243,6.14e-05,0.00564,0,0.00103
"10","Sep",0.0048,0.000423,3.83e-05,0.00759,0,0.00116
"11","Oct",0.00245,0,1.16e-05,0.00458,0,0.000667
"12","Nov",0.00138,0,4.6e-06,0.00635,0,0.00131
"13","Dec",0.000897,0,2.08e-06,0.00607,0,0.00093
