"","month","evap.mean","evap.med","evap.var","prcp.mean","prcp.med","prcp.var"
"1","Overall",0.00368,3.62e-05,3.24e-05,0.00636,0,0.00107
"2","Jan",0.00106,0,2.64e-06,0.00669,0,0.00111
"3","Feb",0.00131,0,3.53e-06,0.00647,0,0.000968
"4","Mar",0.0019,0,6.45e-06,0.0088,0,0.00152
"5","Apr",0.00297,0.000894,1.29e-05,0.00543,0,0.000855
"6","May",0.00475,0.00221,3.12e-05,0.00543,0,0.000687
"7","Jun",0.00697,0.00391,5.95e-05,0.00585,0,0.000911
"8","Jul",0.00824,0.00431,8.45e-05,0.00718,0,0.00137
"9","Aug",0.00634,0.00226,5.41e-05,0.00672,0,0.0017
"10","Sep",0.00503,0.000583,3.97e-05,0.00723,0,0.00105
"11","Oct",0.00276,0,1.4e-05,0.00541,0,0.00133
"12","Nov",0.00166,0,6.22e-06,0.00532,0,0.000607
"13","Dec",0.00107,0,2.81e-06,0.00578,0,0.000738
