"","month","evap.mean","evap.med","evap.var","prcp.mean","prcp.med","prcp.var"
"1","Overall",0.00388,2.77e-05,3.79e-05,0.00622,0,0.000942
"2","Jan",0.00105,0,2.78e-06,0.00656,0,0.000854
"3","Feb",0.0013,0,3.74e-06,0.00612,0,0.000851
"4","Mar",0.00207,0,7.79e-06,0.0086,0,0.00133
"5","Apr",0.00338,0.000962,1.78e-05,0.00539,0,0.000734
"6","May",0.00528,0.00245,3.96e-05,0.00503,0,0.000494
"7","Jun",0.00781,0.00424,7.71e-05,0.00682,0,0.00132
"8","Jul",0.0085,0.00407,9.37e-05,0.00819,0,0.0015
"9","Aug",0.00689,0.00236,6.59e-05,0.00523,0,0.000816
"10","Sep",0.00494,0.000372,4.08e-05,0.00732,0,0.0011
"11","Oct",0.00262,0,1.3e-05,0.00452,0,0.000694
"12","Nov",0.00156,0,5.88e-06,0.00528,0,0.000862
"13","Dec",0.000982,0,2.49e-06,0.00559,0,0.00074
