"","month","evap.mean","evap.med","evap.var","prcp.mean","prcp.med","prcp.var"
"1","Overall",0.00383,2.65e-05,3.74e-05,0.00631,0,0.00104
"2","Jan",0.00102,0,2.61e-06,0.00665,0,0.00116
"3","Feb",0.00127,0,3.58e-06,0.00622,0,0.00107
"4","Mar",0.00202,0,7.46e-06,0.00884,0,0.00146
"5","Apr",0.0033,0.000929,1.69e-05,0.00539,0,0.000696
"6","May",0.00522,0.0024,3.92e-05,0.00511,0,0.000483
"7","Jun",0.0077,0.00418,7.51e-05,0.00676,0,0.00105
"8","Jul",0.00849,0.00421,9.38e-05,0.00811,0,0.00135
"9","Aug",0.00684,0.00244,6.48e-05,0.00555,0,0.0011
"10","Sep",0.00492,0.000398,4.04e-05,0.00739,0,0.00129
"11","Oct",0.00257,0,1.26e-05,0.00462,0,0.000782
"12","Nov",0.00152,0,5.61e-06,0.00541,0,0.0011
"13","Dec",0.000965,0,2.41e-06,0.00562,0,0.000872
