"","month","evap.mean","evap.med","evap.var","prcp.mean","prcp.med","prcp.var"
"1","Overall",0.00385,1.07e-05,3.73e-05,0.00663,0,0.00126
"2","Jan",0.00114,0,8.23e-06,0.0077,0,0.00146
"3","Feb",0.00129,0,3.7e-06,0.00591,0,0.00129
"4","Mar",0.00211,1.87e-05,8.07e-06,0.00798,0,0.00118
"5","Apr",0.00334,0.000966,1.74e-05,0.00541,0,0.000792
"6","May",0.00527,0.00247,3.88e-05,0.00596,0,0.000956
"7","Jun",0.00783,0.00413,7.73e-05,0.00769,0,0.00148
"8","Jul",0.00808,0.00379,8.42e-05,0.00887,0,0.00203
"9","Aug",0.00702,0.00228,6.86e-05,0.00518,0,0.00094
"10","Sep",0.00486,0.000285,3.91e-05,0.00876,0,0.00227
"11","Oct",0.00261,0,1.3e-05,0.00405,0,0.000641
"12","Nov",0.00156,0,5.95e-06,0.00671,0,0.00133
"13","Dec",0.00097,0,2.44e-06,0.00534,0,0.000763
