"","month","evap.mean","evap.med","evap.var","prcp.mean","prcp.med","prcp.var"
"1","Overall",0.00365,2.45e-05,3.4e-05,0.00595,0,0.000753
"2","Jan",0.000929,0,2.2e-06,0.00635,0,0.000722
"3","Feb",0.00114,0,2.93e-06,0.00485,0,0.000547
"4","Mar",0.00191,0,6.79e-06,0.00741,0,0.000819
"5","Apr",0.0031,0.000913,1.5e-05,0.00564,0,0.000608
"6","May",0.00512,0.00243,3.75e-05,0.00544,0,0.000422
"7","Jun",0.00737,0.00402,6.83e-05,0.00702,0,0.000989
"8","Jul",0.00797,0.0039,8.12e-05,0.00626,0,0.000733
"9","Aug",0.00669,0.00238,6.12e-05,0.00519,0,0.000656
"10","Sep",0.00468,0.000321,3.67e-05,0.00796,0,0.00131
"11","Oct",0.00246,0,1.16e-05,0.00382,0,0.000581
"12","Nov",0.00139,0,4.82e-06,0.00619,0,0.00107
"13","Dec",0.000887,0,2.07e-06,0.00521,0,0.000575
