"","month","evap.mean","evap.med","evap.var","prcp.mean","prcp.med","prcp.var"
"1","Overall",0.00398,1.88e-05,3.92e-05,0.0065,0,0.000929
"2","Jan",0.00115,0,3.31e-06,0.0072,0,0.000934
"3","Feb",0.00138,0,4.26e-06,0.0053,0,0.000477
"4","Mar",0.0022,1.41e-06,8.84e-06,0.00868,0,0.00129
"5","Apr",0.0035,0.001,1.9e-05,0.0061,0,0.000793
"6","May",0.00534,0.00242,4.02e-05,0.00569,0,0.000582
"7","Jun",0.00806,0.00407,8.39e-05,0.00618,0,0.000674
"8","Jul",0.00844,0.00405,9.09e-05,0.00816,0,0.00132
"9","Aug",0.00704,0.00235,6.93e-05,0.00628,0,0.00095
"10","Sep",0.00506,0.000334,4.23e-05,0.00891,0,0.00174
"11","Oct",0.00272,0,1.39e-05,0.00489,0,0.00101
"12","Nov",0.00168,0,6.81e-06,0.00525,0,0.000719
"13","Dec",0.00103,0,2.75e-06,0.00521,0,0.000617
