"","month","evap.mean","evap.med","evap.var","prcp.mean","prcp.med","prcp.var"
"1","Overall",0.00358,1.25e-05,3.23e-05,0.00501,0,0.000477
"2","Jan",0.000981,0,2.47e-06,0.00565,0,0.000538
"3","Feb",0.00116,0,3.07e-06,0.00466,0,0.000338
"4","Mar",0.00196,1.8e-05,7.03e-06,0.00625,0,0.00053
"5","Apr",0.0031,0.000913,1.5e-05,0.0044,0,0.000416
"6","May",0.00487,0.00226,3.29e-05,0.00508,0,0.000402
"7","Jun",0.00735,0.00381,6.89e-05,0.00489,0,0.000367
"8","Jul",0.00757,0.00361,7.32e-05,0.006,0,0.000594
"9","Aug",0.00658,0.00212,6.09e-05,0.00406,0,0.00041
"10","Sep",0.00451,0.000258,3.35e-05,0.00653,0,0.000821
"11","Oct",0.00246,0,1.15e-05,0.00354,0,0.000363
"12","Nov",0.00146,0,5.28e-06,0.00463,0,0.000573
"13","Dec",0.000877,0,2.04e-06,0.00437,0,0.000363
