"","month","evap.mean","evap.med","evap.var","prcp.mean","prcp.med","prcp.var"
"1","Overall",0.0034,2.54e-05,3.04e-05,0.00494,0,0.000463
"2","Jan",0.000805,0,1.72e-06,0.00525,0,0.000409
"3","Feb",0.001,0,2.34e-06,0.00384,0,0.000257
"4","Mar",0.00171,0,5.57e-06,0.00636,0,0.000538
"5","Apr",0.00285,0.000837,1.27e-05,0.00441,0,0.000334
"6","May",0.00482,0.00227,3.37e-05,0.00469,0,0.000308
"7","Jun",0.00701,0.00381,6.27e-05,0.00556,0,0.00058
"8","Jul",0.00759,0.00376,7.37e-05,0.00527,0,0.000465
"9","Aug",0.00624,0.00225,5.35e-05,0.00454,0,0.000497
"10","Sep",0.00433,0.00031,3.18e-05,0.00672,0,0.000807
"11","Oct",0.00227,0,9.96e-06,0.00328,0,0.000363
"12","Nov",0.00125,0,3.96e-06,0.00494,0,0.000606
"13","Dec",0.000786,0,1.67e-06,0.00442,0,0.000383
