"","month","evap.mean","evap.med","evap.var","prcp.mean","prcp.med","prcp.var"
"1","Overall",0.00367,1.11e-05,3.39e-05,0.00506,0,0.000583
"2","Jan",0.00103,0,2.73e-06,0.00596,0,0.000707
"3","Feb",0.00121,0,3.33e-06,0.00465,0,0.000458
"4","Mar",0.00202,8.85e-06,7.52e-06,0.00675,0,0.000681
"5","Apr",0.00319,0.000909,1.6e-05,0.00486,0,0.000523
"6","May",0.00493,0.00226,3.42e-05,0.00473,0,0.000386
"7","Jun",0.00755,0.00382,7.38e-05,0.00484,0,0.000488
"8","Jul",0.00776,0.00365,7.7e-05,0.00583,0,0.000706
"9","Aug",0.00664,0.00217,6.2e-05,0.00445,0,0.000573
"10","Sep",0.00466,0.000303,3.59e-05,0.00648,0,0.000998
"11","Oct",0.00252,0,1.21e-05,0.00373,0,0.000541
"12","Nov",0.00151,0,5.65e-06,0.00417,0,0.000493
"13","Dec",0.000905,0,2.18e-06,0.00422,0,0.000425
