"","month","evap.mean","evap.med","evap.var","prcp.mean","prcp.med","prcp.var"
"1","Overall",0.00353,2.12e-05,3.19e-05,0.00503,0,0.000535
"2","Jan",0.000909,0,2.16e-06,0.00562,0,0.000586
"3","Feb",0.0011,0,2.76e-06,0.00446,0,0.000435
"4","Mar",0.00187,2.17e-06,6.47e-06,0.00653,0,0.000661
"5","Apr",0.00303,0.00088,1.45e-05,0.00405,0,0.000318
"6","May",0.00489,0.00228,3.41e-05,0.00431,0,0.00033
"7","Jun",0.00726,0.00392,6.69e-05,0.00594,0,0.000732
"8","Jul",0.00764,0.00358,7.56e-05,0.00621,0,0.000644
"9","Aug",0.00642,0.00221,5.73e-05,0.00396,0,0.000418
"10","Sep",0.00446,0.000298,3.34e-05,0.00647,0,0.000846
"11","Oct",0.00239,0,1.09e-05,0.00352,0,0.000387
"12","Nov",0.00138,0,4.74e-06,0.00481,0,0.000653
"13","Dec",0.000845,0,1.89e-06,0.00451,0,0.000402
